sourcedId,status,dateLastModified,title,grades,courseSourcedId,classCode,classType,location,schoolSourcedId,termSourcedIds,subjects,subjectCodes,periods
041475202,,,ATH-GIRLS-7,,0414752,,scheduled,GYM,024901041,024901-3,,,02
041475403,,,BAND - 7,,0414754,,scheduled,BH,024901041,024901-3,,,03
041475607,,,SYMPHONIC BAND7,,0414756,,scheduled,BH,024901041,024901-3,,,07
041475706,,,MARIACHI 7,,0414757,,scheduled,BH,024901041,024901-3,,,06
041478505,,,ROB 1,,0414785,,scheduled,148,024901041,024901-3,,,05
041480905,,,INTERV/ENRICH 8,,0414809,,scheduled,179,024901041,024901-3,,,05
041480935,,,INTERV/ENRICH 8,,0414809,,scheduled,180,024901041,024901-3,,,05
041480945,,,INTERV/ENRICH 8,,0414809,,scheduled,182,024901041,024901-3,,,05
041480955,,,INTERV/ENRICH 8,,0414809,,scheduled,122,024901041,024901-3,,,05
041480975,,,INTERV/ENRICH 8,,0414809,,scheduled,148,024901041,024901-3,,,05
041480985,,,INTERV/ENRICH 8,,0414809,,scheduled,147,024901041,024901-3,,,05
041480995,,,INTERV/ENRICH 8,,0414809,,scheduled,144,024901041,024901-3,,,05
041481002,,,ELA/RDG 8,,0414810,,scheduled,179,024901041,024901-3,,,02
041481004,,,ELA/RDG 8,,0414810,,scheduled,179,024901041,024901-3,,,04
041481005,,,ELA/RDG 8,,0414810,,scheduled,179,024901041,024901-3,,,05
041481007,,,ELA/RDG 8,,0414810,,scheduled,179,024901041,024901-3,,,07
041481208,,,ELA/RDG HONOR 8,,0414812,,homeroom,179,024901041,024901-3,,,08
041481306,,,READING DYS 8,,0414813,,scheduled,143,024901041,024901-3,,,06
041481903,,,RDG INV-8,,0414819,,scheduled,179,024901041,024901-3,,,03
041481904,,,RDG INV-8,,0414819,,scheduled,179,024901041,024901-3,,,04
041481906,,,RDG INV-8,,0414819,,scheduled,179,024901041,024901-3,,,06
041482001,,,MATH 8,,0414820,,scheduled,180,024901041,024901-3,,,01
041482003,,,MATH 8,,0414820,,scheduled,180,024901041,024901-3,,,03
041482006,,,MATH 8,,0414820,,scheduled,180,024901041,024901-3,,,06
041482008,,,MATH 8,,0414820,,homeroom,180,024901041,024901-3,,,08
041482305,,,ALG 1,,0414823,,scheduled,180,024901041,024901-3,,,05
041483001,,,SCIENCE 8,,0414830,,scheduled,122,024901041,024901-3,,,01
041483003,,,SCIENCE 8,,0414830,,scheduled,122,024901041,024901-3,,,03
041483005,,,SCIENCE 8,,0414830,,scheduled,122,024901041,024901-3,,,05
041483007,,,SCIENCE 8,,0414830,,scheduled,122,024901041,024901-3,,,07
041483008,,,SCIENCE 8,,0414830,,homeroom,122,024901041,024901-3,,,08
041483106,,,SCI LAB 8,,0414831,,homeroom,122,024901041,024901-3,,,06
041483204,,,SCI HONORS 8,,0414832,,scheduled,122,024901041,024901-3,,,04
041484001,,,AMERICAN HIST 8,,0414840,,scheduled,182,024901041,024901-3,,,01
041484002,,,AMERICAN HIST 8,,0414840,,scheduled,182,024901041,024901-3,,,02
041484005,,,AMERICAN HIST 8,,0414840,,scheduled,182,024901041,024901-3,,,05
041484007,,,AMERICAN HIST 8,,0414840,,scheduled,182,024901041,024901-3,,,07
041484008,,,AMERICAN HIST 8,,0414840,,homeroom,182,024901041,024901-3,,,08
041484206,,,AM HIST HONOR 8,,0414842,,scheduled,182,024901041,024901-3,,,06
041484903,,,P. E .8,,0414849,,scheduled,GYM,024901041,024901-3,,,03
041485007,,,P.E. 8,,0414850,,scheduled,GYM,024901041,024901-3,,,07
041485008,,,P.E. 8,,0414850,,homeroom,GYM,024901041,024901-3,,,08
041485101,,,ATHLETICS 8 BOY,,0414851,,scheduled,GYM,024901041,024901-3,,,01
041485202,,,ATHLETICS 8 GIR,,0414852,,scheduled,GYM,024901041,024901-3,,,02
041485403,,,BAND - 8,,0414854,,scheduled,BH,024901041,024901-3,,,03
041485704,,,MARIACHI 8,,0414857,,scheduled,BH,024901041,024901-3,,,04
041485801,,,THTR ARTS MS1,,0414858,,scheduled,161,024901041,024901-3,,,01
041485802,,,THTR ARTS MS1,,0414858,,scheduled,161,024901041,024901-3,,,02
041485804,,,THTR ARTS MS1,,0414858,,scheduled,161,024901041,024901-3,,,04
041487501,,,SPANISH I - 8,,0414875,,scheduled,145,024901041,024901-3,,,01
041487505,,,SPANISH I - 8,,0414875,,scheduled,145,024901041,024901-3,,,05
041487507,,,SPANISH I - 8,,0414875,,scheduled,145,024901041,024901-3,,,07
041488503,,,ROB 2,,0414885,,scheduled,148,024901041,024901-3,,,03
041489107,,,BUS IN FORM MGT,,0414891,,scheduled,147,024901041,024901-3,,,07
041489108,,,BUS IN FORM MGT,,0414891,,scheduled,147,024901041,024901-3,,,08
041489202,,,INTERVNT-MATH8,,0414892,,homeroom,180,024901041,024901-3,,,02
041489204,,,INTERVNT-MATH8,,0414892,,homeroom,180,024901041,024901-3,,,04
041490408,,,READING - 6TH,,0414904,,homeroom,144,024901041,024901-3,,,08
041490605,,,READING - 8TH,,0414906,,scheduled,144,024901041,024901-3,,,05
041490703,,,Math - 6TH,,0414907,,scheduled,144,024901041,024901-3,,,03
041491004,,,READING,,0414910,,scheduled,131,024901041,024901-3,,,04
041491504,,,READING,,0414915,,scheduled,131,024901041,024901-3,,,04
041491804,,,READING,,0414918,,scheduled,131,024901041,024901-3,,,04
041492002,,,MATHEMATICS,,0414920,,scheduled,131,024901041,024901-3,,,02
041492502,,,MATHEMATICS,,0414925,,scheduled,131,024901041,024901-3,,,02
041492802,,,MATHEMATICS,,0414928,,scheduled,131,024901041,024901-3,,,02
041493001,,,SCIENCE,,0414930,,scheduled,131,024901041,024901-3,,,01
041493501,,,SCIENCE,,0414935,,scheduled,131,024901041,024901-3,,,01
041493801,,,SCIENCE,,0414938,,scheduled,131,024901041,024901-3,,,01
041494003,,,SOCIAL STUDIES,,0414940,,scheduled,131,024901041,024901-3,,,03
041494503,,,SOCIAL STUDIES,,0414945,,scheduled,131,024901041,024901-3,,,03
041494803,,,SOCIAL STUDIES,,0414948,,scheduled,131,024901041,024901-3,,,03
041495005,,,LIFE SKILLS,,0414950,,scheduled,131,024901041,024901-3,,,05
041495505,,,LIFE SKILLS,,0414955,,scheduled,131,024901041,024901-3,,,05
041495805,,,LIFE SKILLS,,0414958,,scheduled,131,024901041,024901-3,,,05
041496007,,,VOC SKILLS,,0414960,,scheduled,131,024901041,024901-3,,,07
041496507,,,VOC SKILLS,,0414965,,scheduled,131,024901041,024901-3,,,07
041496807,,,VOC SKILLS,,0414968,,scheduled,131,024901041,024901-3,,,07
101130101,,,READING -3,,1011301,,homeroom,,024901101,024901-3,,,01
101130102,,,READING -3,,1011301,,homeroom,,024901101,024901-3,,,03
101130103,,,READING -3,,1011301,,homeroom,,024901101,024901-3,,,03
101130105,,,READING -3,,1011301,,homeroom,,024901101,024901-3,,,01
101130201,,,MATHEMATICS - 3,,1011302,,homeroom,,024901101,024901-3,,,03
101130202,,,MATHEMATICS - 3,,1011302,,homeroom,,024901101,024901-3,,,01
101130203,,,MATHEMATICS - 3,,1011302,,homeroom,,024901101,024901-3,,,01
101130205,,,MATHEMATICS - 3,,1011302,,scheduled,,024901101,024901-3,,,03
101130301,,,SCIENCE - 3,,1011303,,homeroom,,024901101,024901-3,,,05
101130302,,,SCIENCE - 3,,1011303,,homeroom,,024901101,024901-3,,,05
101130303,,,SCIENCE - 3,,1011303,,homeroom,,024901101,024901-3,,,05
101130305,,,SCIENCE - 3,,1011303,,homeroom,,024901101,024901-3,,,02
101130401,,,SOC STUDIES - 3,,1011304,,homeroom,,024901101,024901-3,,,02
101130402,,,SOC STUDIES - 3,,1011304,,homeroom,,024901101,024901-3,,,02
101130403,,,SOC STUDIES - 3,,1011304,,homeroom,,024901101,024901-3,,,02
101130405,,,SOC STUDIES - 3,,1011304,,homeroom,,024901101,024901-3,,,05
101130500,,,P E - 3,,1011305,,scheduled,,024901101,024901-3,,,05
101130501,,,P E - 3,,1011305,,scheduled,,024901101,024901-3,,,04
101130502,,,P E - 3,,1011305,,scheduled,,024901101,024901-3,,,04
101130503,,,P E - 3,,1011305,,scheduled,,024901101,024901-3,,,04
101130505,,,P E - 3,,1011305,,scheduled,,024901101,024901-3,,,04
101131000,,,ELA 3,,1011310,,homeroom,,024901101,024901-3,,,01
101131100,,,Math,,1011311,,homeroom,,024901101,024901-3,,,02
101131200,,,Science,,1011312,,homeroom,,024901101,024901-3,,,03
101131300,,,Soc Studies,,1011313,,homeroom,,024901101,024901-3,,,04
101140101,,,READING -4,,1011401,,scheduled,,024901101,024901-3,,,02
101140102,,,READING -4,,1011401,,homeroom,,024901101,024901-3,,,01
101140104,,,READING -4,,1011401,,homeroom,,024901101,024901-3,,,01
101140105,,,READING -4,,1011401,,scheduled,,024901101,024901-3,,,03
101140201,,,MATHEMATICS - 4,,1011402,,homeroom,,024901101,024901-3,,,01
101140202,,,MATHEMATICS - 4,,1011402,,scheduled,,024901101,024901-3,,,03
101140204,,,MATHEMATICS - 4,,1011402,,homeroom,,024901101,024901-3,,,02
101140205,,,MATHEMATICS - 4,,1011402,,homeroom,,024901101,024901-3,,,01
101140301,,,SCIENCE - 4,,1011403,,scheduled,,024901101,024901-3,,,07
101140302,,,SCIENCE - 4,,1011403,,scheduled,,024901101,024901-3,,,05
101140303,,,SCIENCE - 4,,1011403,,scheduled,,024901101,024901-3,,,02
101140304,,,SCIENCE - 4,,1011403,,scheduled,,024901101,024901-3,,,03
101140305,,,SCIENCE - 4,,1011403,,scheduled,,024901101,024901-3,,,02
101140306,,,SCIENCE - 4,,1011403,,scheduled,,024901101,024901-3,,,04
101140401,,,SOC STUDIES - 4,,1011404,,scheduled,,024901101,024901-3,,,03
101140402,,,SOC STUDIES - 4,,1011404,,scheduled,,024901101,024901-3,,,02
101140404,,,SOC STUDIES - 4,,1011404,,homeroom,,024901101,024901-3,,,04
101140405,,,SOC STUDIES - 4,,1011404,,scheduled,,024901101,024901-3,,,04
101140500,,,P E - 4,,1011405,,scheduled,,024901101,024901-3,,,05
101140501,,,P E - 4,,1011405,,scheduled,,024901101,024901-3,,,04
101140502,,,P E - 4,,1011405,,scheduled,,024901101,024901-3,,,04
101140503,,,P E - 4,,1011405,,scheduled,,024901101,024901-3,,,05
101140504,,,P E - 4,,1011405,,scheduled,,024901101,024901-3,,,05
101140505,,,P E - 4,,1011405,,scheduled,,024901101,024901-3,,,05
101140506,,,P E - 4,,1011405,,scheduled,,024901101,024901-3,,,05
101141000,,,ELA 4,,1011410,,homeroom,,024901101,024901-3,,,01
101141200,,,Math 4,,1011412,,homeroom,,024901101,024901-3,,,02
101141300,,,Science 4,,1011413,,homeroom,,024901101,024901-3,,,03
101141400,,,Soc Studies 4,,1011414,,homeroom,,024901101,024901-3,,,04
101150102,,,READING -5,,1011501,,homeroom,,024901101,024901-3,,,01
101150103,,,READING -5,,1011501,,scheduled,,024901101,024901-3,,,03
101150104,,,READING -5,,1011501,,homeroom,,024901101,024901-3,,,01
101150107,,,READING -5,,1011501,,scheduled,,024901101,024901-3,,,04
101150202,,,MATHEMATICS - 5,,1011502,,scheduled,,024901101,024901-3,,,03
101150203,,,MATHEMATICS - 5,,1011502,,homeroom,,024901101,024901-3,,,01
101150204,,,MATHEMATICS - 5,,1011502,,scheduled,,024901101,024901-3,,,05
101150207,,,MATHEMATICS - 5,,1011502,,homeroom,,024901101,024901-3,,,01
101150302,,,SCIENCE - 5,,1011503,,scheduled,,024901101,024901-3,,,08
101150303,,,SCIENCE - 5,,1011503,,scheduled,,024901101,024901-3,,,06
101150304,,,SCIENCE - 5,,1011503,,scheduled,,024901101,024901-3,,,04
101150307,,,SCIENCE - 5,,1011503,,scheduled,,024901101,024901-3,,,02
101150402,,,SOC STUDIES - 5,,1011504,,homeroom,,024901101,024901-3,,,02
101150403,,,SOC STUDIES - 5,,1011504,,homeroom,,024901101,024901-3,,,02
101150404,,,SOC STUDIES - 5,,1011504,,scheduled,,024901101,024901-3,,,02
101150407,,,SOC STUDIES - 5,,1011504,,scheduled,,024901101,024901-3,,,03
101150500,,,P E - 5,,1011505,,scheduled,,024901101,024901-3,,,07
101150502,,,P E - 5,,1011505,,scheduled,,024901101,024901-3,,,07
101150503,,,P E - 5,,1011505,,scheduled,,024901101,024901-3,,,07
101150504,,,P E - 5,,1011505,,scheduled,,024901101,024901-3,,,07
101150507,,,P E - 5,,1011505,,scheduled,,024901101,024901-3,,,07
101151000,,,ELA 5,,1011510,,homeroom,,024901101,024901-3,,,01
101151200,,,Math 5,,1011512,,homeroom,,024901101,024901-3,,,02
101151300,,,Science 5,,1011513,,homeroom,,024901101,024901-3,,,03
101151400,,,Soc. St 5,,1011514,,homeroom,,024901101,024901-3,,,04
103000101,,,LANG ARTS - PK,,1030001,,homeroom,,024901103,024901-3,,,01
103000103,,,LANG ARTS - PK,,1030001,,homeroom,,024901103,024901-3,,,01
103000104,,,LANG ARTS - PK,,1030001,,homeroom,,024901103,024901-3,,,01
103000106,,,LANG ARTS - PK,,1030001,,homeroom,,024901103,024901-3,,,01
103000107,,,LANG ARTS - PK,,1030001,,homeroom,,024901103,024901-3,,,01
103000108,,,LANG ARTS - PK,,1030001,,scheduled,,024901103,024901-3,,,01
103000201,,,MATH - PK,,1030002,,homeroom,,024901103,024901-3,,,02
103000203,,,MATH - PK,,1030002,,homeroom,,024901103,024901-3,,,02
103000204,,,MATH - PK,,1030002,,homeroom,,024901103,024901-3,,,02
103000206,,,MATH - PK,,1030002,,homeroom,,024901103,024901-3,,,02
103000207,,,MATH - PK,,1030002,,homeroom,,024901103,024901-3,,,02
103000208,,,MATH - PK,,1030002,,scheduled,,024901103,024901-3,,,02
103000301,,,SCIENCE - PK,,1030003,,homeroom,,024901103,024901-3,,,03
103000303,,,SCIENCE - PK,,1030003,,homeroom,,024901103,024901-3,,,03
103000304,,,SCIENCE - PK,,1030003,,homeroom,,024901103,024901-3,,,03
103000306,,,SCIENCE - PK,,1030003,,homeroom,,024901103,024901-3,,,03
103000307,,,SCIENCE - PK,,1030003,,homeroom,,024901103,024901-3,,,03
103000308,,,SCIENCE - PK,,1030003,,scheduled,,024901103,024901-3,,,03
103000401,,,SOC STUDIES-PK,,1030004,,homeroom,,024901103,024901-3,,,04
103000403,,,SOC STUDIES-PK,,1030004,,homeroom,,024901103,024901-3,,,04
103000404,,,SOC STUDIES-PK,,1030004,,homeroom,,024901103,024901-3,,,04
103000406,,,SOC STUDIES-PK,,1030004,,homeroom,,024901103,024901-3,,,04
103000407,,,SOC STUDIES-PK,,1030004,,homeroom,,024901103,024901-3,,,04
103000408,,,SOC STUDIES-PK,,1030004,,scheduled,,024901103,024901-3,,,04
103000601,,,CITIZENSHIP-PK,,1030006,,homeroom,,024901103,024901-3,,,05
103000603,,,CITIZENSHIP-PK,,1030006,,homeroom,,024901103,024901-3,,,05
103000604,,,CITIZENSHIP-PK,,1030006,,homeroom,,024901103,024901-3,,,05
103000606,,,CITIZENSHIP-PK,,1030006,,homeroom,,024901103,024901-3,,,05
103000607,,,CITIZENSHIP-PK,,1030006,,homeroom,,024901103,024901-3,,,05
103000608,,,CITIZENSHIP-PK,,1030006,,scheduled,,024901103,024901-3,,,05
103000801,,,PE - PK,,1030008,,homeroom,,024901103,024901-3,,,06
103000803,,,PE - PK,,1030008,,homeroom,,024901103,024901-3,,,06
103000804,,,PE - PK,,1030008,,homeroom,,024901103,024901-3,,,06
103000806,,,PE - PK,,1030008,,homeroom,,024901103,024901-3,,,06
103000807,,,PE - PK,,1030008,,homeroom,,024901103,024901-3,,,06
103000808,,,PE - PK,,1030008,,scheduled,,024901103,024901-3,,,06
103001002,,,LANG ARTS - KG,,1030010,,homeroom,,024901103,024901-3,,,01
103001003,,,LANG ARTS - KG,,1030010,,homeroom,,024901103,024901-3,,,01
103001005,,,LANG ARTS - KG,,1030010,,homeroom,,024901103,024901-3,,,01
103001007,,,LANG ARTS - KG,,1030010,,homeroom,,024901103,024901-3,,,01
103001100,,,LANG ARTS-KG,,1030011,,homeroom,,024901103,024901-3,,,01
103001200,,,MATH-KG,,1030012,,homeroom,,024901103,024901-3,,,02
103001300,,,SCIENCE-KG,,1030013,,homeroom,,024901103,024901-3,,,03
103001400,,,SOC STUDIES-KG,,1030014,,homeroom,,024901103,024901-3,,,04
103001600,,,CITIZENSHIP-K,,1030016,,homeroom,,024901103,024901-3,,,05
103002002,,,MATH - KG,,1030020,,homeroom,,024901103,024901-3,,,02
103002003,,,MATH - KG,,1030020,,homeroom,,024901103,024901-3,,,02
103002005,,,MATH - KG,,1030020,,homeroom,,024901103,024901-3,,,02
103002007,,,MATH - KG,,1030020,,homeroom,,024901103,024901-3,,,02
103003002,,,SCIENCE - KG,,1030030,,homeroom,,024901103,024901-3,,,03
103003003,,,SCIENCE - KG,,1030030,,homeroom,,024901103,024901-3,,,03
103003005,,,SCIENCE - KG,,1030030,,homeroom,,024901103,024901-3,,,03
103003007,,,SCIENCE - KG,,1030030,,homeroom,,024901103,024901-3,,,03
103004002,,,SOC STUDIES-KG,,1030040,,homeroom,,024901103,024901-3,,,04
103004003,,,SOC STUDIES-KG,,1030040,,homeroom,,024901103,024901-3,,,04
103004005,,,SOC STUDIES-KG,,1030040,,homeroom,,024901103,024901-3,,,04
103004007,,,SOC STUDIES-KG,,1030040,,homeroom,,024901103,024901-3,,,04
103005000,,,P E - KG,,1030050,,homeroom,,024901103,024901-3,,,06
103005001,,,P E - KG,,1030050,,homeroom,,024901103,024901-3,,,06
103005002,,,P E - KG,,1030050,,homeroom,,024901103,024901-3,,,05
103005003,,,P E - KG,,1030050,,homeroom,,024901103,024901-3,,,05
103005005,,,P E - KG,,1030050,,homeroom,,024901103,024901-3,,,05
103005007,,,P E - KG,,1030050,,homeroom,,024901103,024901-3,,,05
103006002,,,CITIZENSHIP - K,,1030060,,homeroom,,024901103,024901-3,,,06
103006003,,,CITIZENSHIP - K,,1030060,,homeroom,,024901103,024901-3,,,06
103006005,,,CITIZENSHIP - K,,1030060,,homeroom,,024901103,024901-3,,,06
103006007,,,CITIZENSHIP - K,,1030060,,homeroom,,024901103,024901-3,,,06
103110001,,,LANG ARTS-PK,,1031100,,homeroom,,024901103,024901-3,,,01
103110101,,,MATH-PK,,1031101,,homeroom,,024901103,024901-3,,,02
103110201,,,SCIENCE-PK,,1031102,,homeroom,,024901103,024901-3,,,03
103110301,,,SOC STUDIES-PK,,1031103,,homeroom,,024901103,024901-3,,,04
103110601,,,CITIZENSHIP-PK,,1031106,,homeroom,,024901103,024901-3,,,05
105010001,,,LANG ARTS - 1,,1050100,,homeroom,,024901105,024901-3,,,01
105010002,,,LANG ARTS - 1,,1050100,,homeroom,,024901105,024901-3,,,01
105010003,,,LANG ARTS - 1,,1050100,,homeroom,,024901105,024901-3,,,01
105011000,,,LANG ARTS-1,,1050110,,homeroom,,024901105,024901-3,,,01
105012000,,,MATH-1,,1050120,,homeroom,,024901105,024901-3,,,02
105013000,,,SCIENCE-1,,1050130,,homeroom,,024901105,024901-3,,,03
105014000,,,SOC STUDIES-1,,1050140,,homeroom,,024901105,024901-3,,,04
105020001,,,MATH - 1,,1050200,,homeroom,,024901105,024901-3,,,02
105020002,,,MATH - 1,,1050200,,homeroom,,024901105,024901-3,,,02
105020003,,,MATH - 1,,1050200,,homeroom,,024901105,024901-3,,,02
105030001,,,SCIENCE - 1,,1050300,,homeroom,,024901105,024901-3,,,04
105030002,,,SCIENCE - 1,,1050300,,homeroom,,024901105,024901-3,,,04
105030003,,,SCIENCE - 1,,1050300,,homeroom,,024901105,024901-3,,,04
105040001,,,Social Studies,,1050400,,homeroom,,024901105,024901-3,,,05
105040002,,,Social Studies,,1050400,,homeroom,,024901105,024901-3,,,05
105040003,,,Social Studies,,1050400,,homeroom,,024901105,024901-3,,,05
105050000,,,P E - 1,,1050500,,scheduled,,024901105,024901-3,,,05
105050001,,,P E - 1,,1050500,,scheduled,,024901105,024901-3,,,03
105050002,,,P E - 1,,1050500,,scheduled,,024901105,024901-3,,,03
105050003,,,P E - 1,,1050500,,scheduled,,024901105,024901-3,,,03
105120101,,,READING -2,,1051201,,homeroom,,024901105,024901-3,,,01
105120102,,,READING -2,,1051201,,homeroom,,024901105,024901-3,,,01
105120103,,,READING -2,,1051201,,homeroom,,024901105,024901-3,,,01
105120104,,,READING -2,,1051201,,homeroom,,024901105,024901-3,,,01
105120105,,,READING -2,,1051201,,homeroom,,024901105,024901-3,,,01
105120201,,,MATHEMATICS - 2,,1051202,,homeroom,,024901105,024901-3,,,02
105120202,,,MATHEMATICS - 2,,1051202,,homeroom,,024901105,024901-3,,,02
105120203,,,MATHEMATICS - 2,,1051202,,homeroom,,024901105,024901-3,,,02
105120204,,,MATHEMATICS - 2,,1051202,,homeroom,,024901105,024901-3,,,02
105120205,,,MATHEMATICS - 2,,1051202,,homeroom,,024901105,024901-3,,,02
105120301,,,SCIENCE - 2,,1051203,,homeroom,,024901105,024901-3,,,03
105120302,,,SCIENCE - 2,,1051203,,homeroom,,024901105,024901-3,,,03
105120303,,,SCIENCE - 2,,1051203,,homeroom,,024901105,024901-3,,,03
105120304,,,SCIENCE - 2,,1051203,,homeroom,,024901105,024901-3,,,03
105120305,,,SCIENCE - 2,,1051203,,homeroom,,024901105,024901-3,,,03
105120401,,,SOC STUDIES - 2,,1051204,,homeroom,,024901105,024901-3,,,05
105120402,,,SOC STUDIES - 2,,1051204,,homeroom,,024901105,024901-3,,,05
105120403,,,SOC STUDIES - 2,,1051204,,homeroom,,024901105,024901-3,,,05
105120404,,,SOC STUDIES - 2,,1051204,,homeroom,,024901105,024901-3,,,05
105120405,,,SOC STUDIES - 2,,1051204,,homeroom,,024901105,024901-3,,,05
105120500,,,P E - 2,,1051205,,scheduled,,024901105,024901-3,,,05
105120501,,,P E - 2,,1051205,,scheduled,,024901105,024901-3,,,04
105120502,,,P E - 2,,1051205,,scheduled,,024901105,024901-3,,,04
105120503,,,P E - 2,,1051205,,scheduled,,024901105,024901-3,,,04
105120504,,,P E - 2,,1051205,,scheduled,,024901105,024901-3,,,04
105120505,,,P E - 2,,1051205,,scheduled,,024901105,024901-3,,,04
105121000,,,ELA 2,,1051210,,homeroom,,024901105,024901-3,,,01
105121100,,,Math 2,,1051211,,homeroom,,024901105,024901-3,,,02
105121200,,,Science 2,,1051212,,homeroom,,024901105,024901-3,,,03
105121300,,,Soc Stud 2,,1051213,,homeroom,,024901105,024901-3,,,04
